stateid,fips,state,statename,year,academicyear,stapr,netuit_fte,netuit,fte,gsp,pc_income,state_pop_total,state_pop_1824,pop4_white_nh_1824,pop4_black_nh_1824,pop4_aina_nh_1824,pop4_api_nh_1824,pop4_hispanic_1824,state_ug_merit,state_grad_merit,state_unc_merit,state_total_merit,state_ug_need,state_grad_need,state_unc_need,state_total_need,ugradmerit,region_compact,locx,locy,_ID,_CX,_CY,state_ug_need1,state_ug_merit1,unrate,stapr_fte,stapr_fte2,r,wt,lnnetuit,lnstapr,lnfte,lnpc_income,lnnetuit_lnstapr,lnnetuit_lnfte,lnnetuit_lnpc_income,lnstapr_lnfte,lnstapr_lnpc_income,lnfte_lnpc_income,lnnetuit_2,lnstapr_2,lnfte_2,lnpc_income_2,state_abbrev,state_fips,tuitset,_est_model1,_est_model2,state_needFTE,eps,_est_N,_est_M,state_name,P,C1,C2,T2
Oklahoma,40,OK,Oklahoma,1992,1993,648300000,1231.1534,133100000,108110,62208.5,17399,3220517,327802,247227,31010,29853,5796,13916,3960000,340000,,4300000,13290000,1640000,,14920000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,13290000,3960001,6,5996.6699,35960052,-140.68344,.9999974669784057,18.706612,20.289864,11.590904,9.7641678,189.7773,108.41327,91.327248,117.58894,99.056816,56.587769,174.96866,205.83928,67.17453,47.669487,OK,40,System Board,1,1,138.00758,-2299.90546811804,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1993,1994,668700000,1212.7373,138400000,114122,65552.1015625,17910,3252285,332110,248537,31120,31147,6109,15197,6140000,330000,,6470000,13410000,1620000,,15020000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,13410000,6140001,5.9,5859.5186,34333956,-337.50372,.997910187021594,18.745659,20.320847,11.645023,9.7931147,190.46382,109.14682,91.789192,118.31837,99.50219,57.020523,175.69986,206.4684,67.803284,47.952549,OK,40,System Board,1,1,131.61354,-2301.245113201802,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1994,1995,656100000,1327.698,153300000,115463,68250.703125,18537,3280940,333088,247681,31268,31578,6278,16283,2990000,259999.98,,3240000,13330000,1640000,,14960000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,13330000,2990001,5.6,5682.3398,32288986,-448.79443,.9954677383949597,18.847908,20.301825,11.656706,9.8275242,191.32346,109.85226,92.614136,118.3262,99.758339,57.278278,177.62181,206.08205,67.939392,48.290115,OK,40,System Board,1,1,129.56532,-2170.312621519567,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1995,1996,644700000,1689.4224,193400000,114477,70859.3984375,19173,3308208,333643,246199,31347,31997,6403,17697,6860000,340000,,7200000,13640000,1180000,,14820000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,13640000,6860001,4.6,5631.6987,31716030,-239.76065,.9999789631742253,19.080271,20.284296,11.648129,9.8612585,193.51492,111.12473,94.077744,118.13705,100.01434,57.43261,182.02837,205.72633,67.839462,48.622211,OK,40,System Board,1,1,129.45831,-1804.527718080642,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1996,1997,651000000,1914.9796,213300000,111385,76316.296875,20126,3340129,333934,243683,31541,32557,6719,19434,7490000,340000,,7830000,14560000,1960000,,16520000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,14560000,7490001,4.1,5844.5933,34159272,-68.980064,.9983846494102081,19.178209,20.29402,11.620748,9.9097681,194.60149,111.43256,95.025803,117.91584,100.55451,57.579456,183.90186,205.92361,67.520889,49.101753,OK,40,System Board,1,1,148.31441,-1615.898223604966,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1997,1998,731000000,926.67377,109000000,117625,79096,21072,3372917,337017,243042,32324,32746,7226,21679,8750000,430000,,9180000,16920000,2320000,,19240000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,16920000,8750001,4.1,6214.665,38622060,-1024.5237,.947037146751735,18.506859,20.409924,11.675257,9.9557009,188.86179,108.03616,92.124374,119.14555,101.59755,58.117683,171.25191,208.28249,68.155807,49.557991,OK,40,System Board,1,1,163.57066,-2644.515533277201,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1998,1999,739000000,981.77789,116000000,118153,81209.1015625,22043,3405194,344134,246522,33258,33164,7355,23835,9080000,480000,,9560000,17390000,2370000,,19760000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,17390000,9080001,4.3,6254.6021,39120048,-1133.1095,.934462377994711,18.569101,20.420809,11.679736,10.000751,189.59804,108.4411,92.852478,119.25483,102.11171,58.403065,172.40576,208.50471,68.208115,50.007507,OK,40,System Board,1,1,167.24078,-2595.358060567532,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,1999,2000,770600000,894.64294,107800000,120495,84062.8984375,22422,3437147,353518,249218,34638,34240,8168,27254,9020000,370000,,9390000,17580000,2280000,,19850000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,17580000,9020001,3.5,6395.2861,40899684,-1214.687,.9213306513229779,18.495789,20.462681,11.699364,10.017797,189.23671,108.19448,92.643532,119.70017,102.4955,58.600929,171.0471,209.36066,68.437553,50.178135,OK,40,System Board,1,1,164.73712,-2689.184812386996,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,2000,2001,793686203,790.77008,94192579,119115,90792.703125,24133,3454365,358278,250845,34922,34967,8366,29178,9430000,310000,,9730000,19610000,2010000,,21620000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,19610000,9430001,3,6663.1929,44398140,-1501.8438,.8728446818030428,18.360851,20.492199,11.687844,10.091335,188.12711,107.29939,92.642754,119.75481,103.39683,58.972977,168.56042,209.9651,68.302849,50.917522,OK,40,System Board,1,1,181.50526,-2822.919444935613,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,2001,2002,834835810,1593.0734,192938712,121111,96767,25484,3467100,369614,256520,36333,36728,8657,31376,9370000,270000,,9640000,22090000,2030000,,24120000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,22090000,9370001,3.7,6893.146,47515460,-838.69452,.9681062778265785,19.077883,20.542746,11.704463,10.145806,195.95604,111.64819,96.780251,120.2209,104.21136,59.375607,181.9828,211.0022,68.497231,51.468693,OK,40,System Board,1,1,199.15614,-2045.618391673255,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,2002,2003,821430601,1089.8906,140083644,128530,99163,25862,3489080,377519,260188,37062,37685,9169,33415,10190000,230000,90000,10510000,22270000,2140000,0,24420000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,22270000,10190001,4.7,6390.9639,40844420,-1681.3796,.8500015953122546,18.75775,20.526558,11.763918,10.16053,192.51602,110.33231,95.294342,120.73637,104.28036,59.763821,175.92659,210.66978,69.194885,51.618187,OK,40,System Board,1,1,189.99455,-2515.537652729011,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,2003,2004,834694901,1787.3074,228784278,128005,105243.296875,26906,3504892,382018,261795,37243,38861,9459,34660,810000,10000,10270000,11100000,28030000,0,0,28030000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,28030000,810001,5.5,6520.7993,42520824,-1113.2419,.9447453379558288,19.248291,20.542578,11.759825,10.200105,197.70476,113.17826,98.16729,120.78856,104.76822,59.975723,185.24835,210.99875,69.146736,52.021069,OK,40,System Board,1,1,218.97581,-1848.76255849664,0,1,OKLAHOMA,0,1,0,
Oklahoma,40,OK,Oklahoma,2004,2005,761446448,2170.9116,289584404,133393,113148.703125,28853,3525233,386493,263966,37607,39629,9383,35908,10240000,30000,80000,10350000,37270000,0,0,37270000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,37270000,10240001,4.9,5708.2939,32584620,-1567.8096,.8964638504416362,19.483957,20.450731,11.801055,10.269969,199.23059,114.96562,100.04982,120.6701,105.01419,60.598236,189.8123,209.11621,69.632446,52.73613,OK,40,System Board,1,1,279.39996,-1499.004096345789,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2005,2006,782214996,2498.1514,340807791,136424,124563.296875,31295,3548597,383690,260408,37253,39970,9384,36675,10470000,40000,90000,10610000,47740000,0,0,47740000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,47740000,10470001,4.5,5733.7051,32875374,-1693.4755,.881564312038574,19.64683,20.47764,11.823523,10.351213,201.16035,116.14737,101.68427,121.05892,105.98421,61.193901,192.99896,209.66687,69.897842,53.573811,OK,40,System Board,1,1,349.93842,-1251.522620493591,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2006,2007,883730496,2811.0405,379321805,134940,137083.59375,34337,3594090,381715,256860,37245,40135,9419,38056,9890000,40000,80000,10010000,56190000,0,0,56190000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,56190000,9890001,4,6549.0625,42890220,-1499.012,.9079283966079055,19.753895,20.599663,11.812586,10.443978,203.46179,116.67229,103.15462,121.66764,107.57121,61.685196,195.10818,212.17305,69.768593,54.538342,OK,40,System Board,1,1,416.40729,-985.002388193217,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2007,2008,1025383590,3023.6272,399399976,132093,144893.296875,35170,3634349,379930,253665,37239,40121,9552,39353,9830000,40000,80000,9950000,66000000,0,0,66000000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,66000000,9830001,4.1,7762.5884,60257780,-848.62469,.9751205218931436,19.805473,20.748333,11.791262,10.467949,205.46527,116.76576,103.66134,122.32451,108.59624,61.715164,196.12839,215.24666,69.51693,54.788979,OK,40,System Board,1,1,499.64798,-757.5762470914851,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2008,2009,1089387858,3299.7241,432894102,131191,159660,38557,3668976,378846,251553,37308,39704,9594,40687,10220000,40000,90000,10340000,75340000,0,0,75340000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,75340000,10220001,3.7,8303.8311,68953608,-991.80579,.9623616402170876,19.886003,20.808882,11.78441,10.559893,206.90274,117.1724,104.99703,122.61019,109.86978,62.22105,197.72656,216.50478,69.436157,55.755665,OK,40,System Board,1,1,574.27722,-453.6701389548562,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2009,2010,1066772276,3835.73,487360168,127058,145736.4,35347,3717572,379849,249955,37888,39650,9791,42565,40450000,30000,90000,40570000,77460000,0,0,77460000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,77460000,40450000,6.4,8395.9473,70491928,196.59148,.986701269247941,20.004515,20.787903,11.752398,10.472969,207.92595,117.55051,104.75333,122.15386,108.85553,61.541252,200.0903,216.06845,69.059433,54.841541,OK,40,System Board,1,1,609.64282,88.41024007787928,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2010,2011,1178402594,3462.1475,491708038,142024,152911.4,36527,3759529,381556,249090,38561,40045,10019,43841,11110000,30000,90000,11240000,81010000,0,0,81010000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,81010000,11110001,6.8,8297.207,68843648,-442.84656,.9971878442686349,20.013395,20.887426,11.863751,10.505807,209.01416,118.71697,105.12843,123.90162,109.71964,62.319141,200.26799,218.14229,70.374298,55.185989,OK,40,System Board,1,1,570.39655,-291.4263830735599,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2011,2012,1131784924,3626.0339,544525158,150171,165035.59375,39014,3785232,384549,248260,39864,41382,10584,44459,10970000,30000,80000,11070000,81700000,0,0,81700000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,81700000,10970001,5.9,7536.6411,56800960,-1085.9423,.9610138546707707,20.115425,20.847061,11.91953,10.571676,209.67375,119.88321,106.32688,124.24358,110.19419,63.004707,202.31517,217.29997,71.037598,55.880169,OK,40,System Board,1,1,544.04645,-188.90677475455,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2012,2013,1031875940,4040.0759,591943835,146518,173483.7,41438,3815298,389566,248952,41118,42560,11510,45426,11021000,24000,58000,11103000,83347000,0,0,83347000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,83347000,11021001,5.2,7042.6563,49599008,-1374.8232,.9374731995301799,20.198923,20.754644,11.894903,10.631953,209.61073,120.13212,107.37701,123.43724,110.33121,63.233028,203.99825,215.37762,70.744362,56.519215,OK,40,System Board,1,1,568.85162,168.0996048670586,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2013,2014,1033909734,4470.5059,644369783,144138,182618.4,43045,3849840,392120,247869,41960,43682,12305,46304,10690000,32000.002,82000,10803000,84705000,0,0,84704000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,84705000,10690001,5.3,7173.0547,51452712,-1187.8226,.9619259787069725,20.283783,20.756613,11.878527,10.670001,210.51131,120.47073,108.21399,123.27899,110.73654,63.371944,205.71593,215.41849,70.549698,56.924461,OK,40,System Board,1,1,587.65906,600.3328062407272,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2014,2015,1042251566,4741.5752,689429761,145401,195689,45477,3875008,390581,244130,42059,44191,12848,47353,11152000,33000,85000,11270000,86679000,0,0,86679000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,86679000,11152001,4.5,7168.1182,51381920,-1385.4718,.9439653101623835,20.351376,20.764648,11.887251,10.724962,211.29459,120.96095,109.13387,123.41729,111.35004,63.745159,207.08925,215.58531,70.653366,57.512409,OK,40,System Board,1,1,596.13757,866.1390522720876,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2015,2016,1043569891,5275.7954,719148935,136311,185250.5,44154,3904353,388480,239437,42289,44667,13261,48826,11401000,39000,0,11440000,87308000,0,0,87308000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,87308000,11401001,4.4,7655.8008,58611284,-367.03363,.9994705007352324,20.393579,20.765913,11.822695,10.695438,211.74565,120.55354,109.05914,122.75452,111.05027,63.224453,207.94904,215.61157,69.888054,57.196201,OK,40,System Board,1,1,640.50592,1435.249743100303,0,1,OKLAHOMA,1,1,0,
Oklahoma,40,OK,Oklahoma,2016,2017,916110328,5576.6172,752620259,134960,178510.203125,42047,3921207,383720,233652,41903,44773,13550,49842,11752000,33000,0,11785000,86183000,0,0,86183000,Yes,SREB,35.537601,-96.924698,Oklahoma,35.537601,-96.924698,86183000,11752001,4.8,6788.0137,46077128,-85.118431,.9867050766980776,20.439072,20.635647,11.812734,10.646544,210.88673,120.72066,108.80273,121.8817,109.84916,62.882393,208.87782,212.91496,69.77034,56.674446,OK,40,System Board,1,1,638.58179,1631.029798269697,0,1,OKLAHOMA,1,1,0,
Oregon,41,OR,Oregon,1990,1991,378500000,1440.5957,142400000,98848,56565.6,18159,2860375,268063,229593,5449,4149,10956,17916,0,0,,0,11750000,0,,11750000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,11750000,1,5.5,3829.1113,14662094,-372.84274,.9879068709754036,18.774151,19.751726,11.501339,9.806922,185.41095,107.96394,92.058319,113.58565,96.851822,56.396366,176.23438,195.06534,66.140396,48.08786,OR,41,System Board,1,1,118.86938,-1076.455404840064,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1991,1992,427200000,1514.5281,154600000,102078,59441,18670,2928507,271085,229931,5542,4390,11729,19493,0,0,,0,11850000,0,,11850000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,11850000,1,6.4,4185.0352,17514520,-135.78726,.9968369190184727,18.856352,19.872763,11.533492,9.8346729,187.36391,108.73979,92.72303,114.60117,97.721062,56.714062,177.78101,197.46335,66.510719,48.360397,OR,41,System Board,1,1,116.0877,-1026.863915631607,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1992,1993,435000000,1793.2706,183500000,102327,63392.30078125,19546,2991755,273299,229667,5725,4396,12569,20942,0,0,,0,12610000,0,,12610000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,12610000,1,7.4,4251.0776,18071662,22.377728,.9998854302252856,19.027725,19.890856,11.535929,9.8805256,189.23888,109.75124,94.001961,114.72974,98.266052,56.99052,181.02716,197.82307,66.538826,48.812393,OR,41,System Board,1,1,123.23238,-765.7866877024967,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1993,1994,465200000,1854.6298,190400000,102662,69408.5,20452,3060367,279777,233157,5951,4521,13195,22953,0,0,,0,12900000,0,,12900000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,12900000,1,7,4531.375,20533360,107.39937,.9999578251449672,19.064638,19.957977,11.539197,9.9258356,190.2458,109.99531,94.616234,115.14951,99.049797,57.268085,181.73021,199.16043,66.57653,49.261105,OR,41,System Board,1,1,125.65506,-730.7741496304598,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1994,1995,439400000,2270.4189,221300000,97471,75393.1015625,21475,3121264,283534,234185,6268,4726,13280,25075,0,0,,0,13760000,0,,13760000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,13760000,1,5.4,4508.0073,20322130,310.82187,.9952703318687153,19.215031,19.900921,11.48731,9.9746447,191.19841,110.36451,95.831551,114.30403,99.252304,57.29092,184.6087,198.02333,65.979149,49.746769,OR,41,System Board,1,1,141.1702,-338.0266213656514,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1995,1996,469300000,2493.6663,238200000,95522,81553.703125,22663,3184369,288121,236009,6299,4805,13426,27582,0,0,,0,13650000,0,,13650000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,13650000,1,4.9,4913.0044,24137612,581.56555,.9820090426331461,19.288622,19.966753,11.467112,10.028489,192.56558,110.59239,96.717865,114.48049,100.11818,57.498901,186.02547,199.33562,65.747322,50.285297,OR,41,System Board,1,1,142.89902,-146.9134295995964,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1996,1997,463300000,2674.3276,266700000,99726,93306.3984375,23974,3247111,293810,238804,6520,4839,13757,29890,0,0,,0,16240000,0,,16240000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,16240000,1,5.7,4645.7295,21582802,330.61017,.9933566690092982,19.401634,19.953886,11.510181,10.084725,193.569,111.65816,97.830078,114.83643,100.61473,58.038509,188.2117,199.07878,66.242142,50.850842,OR,41,System Board,1,1,162.84619,22.1964286637135,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1997,1998,477000000,2702.9756,267700000,99039,100888.6015625,25015,3304310,302436,243266,6604,4970,14072,33524,0,0,,0,15800000,0,,15800000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,15800000,1,5.7,4816.2847,23196598,275.3223,.9957683958082373,19.405378,19.983027,11.503269,10.127231,193.8891,111.61265,98.261368,114.93507,101.18636,58.248131,188.28435,199.66068,66.162598,51.280399,OR,41,System Board,1,1,159.53311,44.72925280250274,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1998,1999,491500000,2670.24,273000000,102238,105111.5,25910,3352449,313197,249183,7004,5117,14697,37196,0,0,,0,16030001,0,,16030001,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,16030001,1,5.7,4807.4102,23111192,65.023132,.9998627819770776,19.424982,20.012972,11.535059,10.162384,194.37581,112.03416,98.702065,115.42541,101.68975,58.611851,188.66496,200.25952,66.528793,51.637024,OR,41,System Board,1,1,156.79103,16.65682472026356,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,1999,2000,510100000,2601.2034,270200000,103875,107546.296875,26679,3393941,322673,254061,7065,5247,15147,41153,0,0,,0,17890000,0,,17890000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,17890000,1,5.5,4910.71,24115072,-82.418877,.9991554174796703,19.414673,20.050117,11.550943,10.191632,194.63324,112.12889,98.933601,115.79889,102.17171,58.861485,188.46477,201.0036,66.712143,51.934685,OR,41,System Board,1,1,172.22623,-81.63399367532656,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2000,2001,508427182,3477.8081,368195552,105870,117258.296875,28508,3429708,329918,257205,7392,5280,15528,44513,0,0,,0,19710000,0,,19710000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,19710000,1,5.1,4802.3726,23062782,371.08279,.9880175348733659,19.724125,20.046833,11.569967,10.25794,197.70313,114.10374,101.16445,115.9706,102.81961,59.342018,194.52055,200.93776,66.932068,52.612671,OR,41,System Board,1,1,186.17172,780.8132339542462,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2001,2002,654651462,3130.061,347455555,111006,117274.703125,29011,3467937,337357,262553,7796,5482,16158,45368,0,0,,0,19870000,0,,19870000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,19870000,1,6.4,5897.4419,34779820,617.57147,.9800611649549245,19.666147,20.299614,11.617339,10.275431,199.6076,114.23415,101.03906,117.91375,104.29364,59.686581,193.37868,206.03717,67.481285,52.792236,OR,41,System Board,1,1,178.99933,379.8601497733357,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2002,2003,635270408,3322.3667,399381715,120210,121229.5,28993,3513424,344972,268182,8043,5613,16937,46197,0,0,300000,300000,17290000,0,80000,17370000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,17290000,1,7.5,5284.6719,27927756,438.16428,.987267744920988,19.805428,20.269562,11.696996,10.27481,200.72366,115.832,101.7485,118.54649,104.13295,60.092205,196.12749,205.42757,68.409851,52.785858,OR,41,System Board,1,1,144.49713,652.7655166668333,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2003,2004,632473817,3736.3782,470066274,125808,127211.6015625,29758,3547376,349353,271358,8229,5737,17469,46560,0,0,0,0,21780000,0,0,21780000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,21780000,1,8.1,5027.2939,25273684,539.34485,.9763792311465841,19.968384,20.26515,11.742512,10.300854,202.33115,117.23949,102.8457,118.98188,104.37418,60.478947,199.36818,205.33815,68.943291,53.053795,OR,41,System Board,1,1,173.12094,1045.176333740841,1,0,OREGON,0,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2004,2005,585529702,4182.6782,531074624,126970,136238.5,31234,3569463,348770,270427,8119,5944,17512,46768,129999.99,0,0,129999.99,23140000,0,0,23140000,Yes,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,23140000,130000.99,7.3,4611.5596,21266482,423.54398,.9790811134349794,20.090414,20.188028,11.751706,10.349262,202.79292,118.04832,103.96048,118.62189,104.4656,60.810745,201.81236,203.77824,69.0513,53.553616,OR,41,System Board,1,1,182.24777,1502.415269888581,0,1,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2005,2006,582408429,4548.6514,577947065,127059,143662.59375,32421,3613202,349448,270142,8316,6034,17734,47222,70000,0,0,70000,29360000,0,0,29360000,Yes,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,29360000,70001,6.2,4583.7637,21010890,542.79773,.9660573920656725,20.174994,20.182682,11.752407,10.386561,203.59274,118.55237,104.77441,118.59755,104.81433,61.03355,203.51518,203.67033,69.05954,53.940331,OR,41,System Board,1,1,231.07375,1793.084772650987,0,1,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2006,2007,617720306,4622.6543,584502257,126443,155153.296875,34862,3670883,350178,269638,8601,5980,17912,48047,270000,0,0,270000,33119998,0,0,33119998,Yes,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,33119998,270001,5.3,4885.3657,23866798,353.22339,.9822622291322979,20.186272,20.241547,11.747547,10.459152,204.30067,118.56959,105.56564,118.89426,105.85471,61.434692,203.74278,204.86011,69.002434,54.696934,OR,41,System Board,1,1,261.93619,1810.69912276107,0,1,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2007,2008,636284019,4909.8203,614282359,125113,161512,35955,3722417,352686,269622,9002,6251,18358,49453,340000,0,0,340000,34700000,0,0,34700000,Yes,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,34700000,340001,5.2,5085.6748,25864088,562.75513,.9643778402943196,20.235966,20.271156,11.736973,10.490024,205.10321,118.75449,106.13788,118.96101,106.32246,61.560562,204.74716,205.45988,68.878265,55.020298,OR,41,System Board,1,1,277.34927,2071.45448177445,0,1,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2008,2009,720656928,4984.6851,646144772,129626,165189.09375,37015,3768748,356879,271084,9291,6329,18693,51482,50000,0,0,50000,68840000,0,0,68840000,Yes,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,68840000,50001,6.5,5559.5093,30908144,734.22961,.9497847172608682,20.286533,20.395674,11.772408,10.519078,206.87875,119.41068,106.69781,120.0531,107.27184,61.917442,205.77171,207.99176,69.2948,55.325504,OR,41,System Board,1,1,531.06628,1834.47352967469,0,1,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2009,2010,737151030,4670.5308,661029569,141532,160640.7,35402,3808600,359611,271048,9736,6310,19222,53295,50000,0,50000,100000,77190000,0,0,77190000,Yes,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,77190000,50001,11.3,5208.3701,27127120,508.78622,.9721574676921086,20.309309,20.418303,11.860281,10.474524,207.34081,120.43706,106.36517,121.0834,106.936,62.115395,206.23401,208.45354,70.33313,54.857822,OR,41,System Board,1,1,545.38904,1473.283159519726,0,1,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2010,2011,685866795,4705.4658,753048670,160037,163827.6,36046,3837073,358842,267003,10019,6252,20008,55560,0,0,50000,50000,19290000,0,0,19290000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,19290000,1,10.6,4285.6763,18367022,-204.32368,.9999360519866554,20.43964,20.346193,11.98316,10.492551,207.93443,122.46574,107.23198,121.90585,106.74174,62.866959,208.88945,206.9838,71.798065,55.04681,OR,41,System Board,1,1,120.53463,2148.197140174319,1,0,OREGON,1,1,1,All Other WICHE States
Oregon,41,OR,Oregon,2011,2012,647722878,5737.2412,966002243,168374,170621.296875,37730,3865845,361686,266604,10484,6320,21064,57214,0,0,40000,40000,43750000,0,0,43750000,No,WICHE,44.5672,-122.1269,Oregon,44.5672,-122.1269,43750000,1,9.5,3846.9294,14798866,184.70937,.9800443829715807,20.688677,20.288973,12.033943,10.538211,209.87601,124.48318,109.01082,122.07817,106.90474,63.408115,214.01068,205.82121,72.407898,55.526943,OR,41,System Board,1,1,259.83823,2956.007942117249,1,0,OREGON,1,1,1,All Other WICHE States
